"63","faillissementsdossier:73361305","yes","0","100","Budget hotels attract more and more visitors, thus enabling the process","48486","1599744800","post202007","7032634212227817"
"64","osm:node:1223236908","no","100","0","Dull shop\n","2735","1599744819","post202007","7032634212227817"
"65","osm:node:2729938524","yes","0","100","Maybe I do\'t know the image of this shop so well","2148","1599744873","post202007","7032634212227817"
"66","osm:node:2724283747","yes","0","100","Soft drugs attract tourists\n","1947","1599744959","post202007","7032634212227817"
"67","osm:node:1089777276","yes","14","86","De Nieuwe Anita: hoe gegentrificeerd wil je het hebben?\n","5533","1599745048","post202007","7032634212227817"
"68","osm:node:5574338832","yes","0","100","E-Bikes! In and of themselves a good thing. Unfortunately also associated with gentrification.","5038","1600008740","post202007","7755652437723772"
"69","osm:node:2816336858","yes","0","100","English hip name, less hip font though","3878","1600186961","post202007","0246561031320734"
"70","osm:node:5060022035","yes","0","100","seems tourist spot\n","2589","1600229264","post202007","0367239890683870"
"71","osm:node:2729943257","no","100","0","normal store\n","18669","1600229279","post202007","0367239890683870"
"72","osm:node:4458925189","yes","0","100","Feels way too stylish","6014","1600249281","post202007","4239023339864925"
"73","osm:node:4405516856","no","100","0","Just a boutique store","20827","1600249296","post202007","4239023339864925"
"74","osm:node:2721938752","no","83","17","It\'s been there for years.","2995","1600249331","post202007","4239023339864925"
"75","faillissementsdossier:63432250","yes","23","77","Look at all that glass","13604","1600249344","post202007","4239023339864925"
"76","osm:node:1348523714","no","83","17","Its a collective for developing clay skills, why a place to gather communities from the neighborhood is a tool for gentrification? Look at the picture closer!","4896","1600276819","post202007","5401669228224652"
"77","osm:node:467095819","yes","0","100","The fact brands like Etos or other big ones develop In and outside the ring shows a clear gentrification and a standardized access of the same shops and goods","79804","1600276882","post202007","5401669228224652"
"78","osm:node:2218790797","no","100","0","This is a generic chain store which you can find anywhere in the city","987","1600281500","post202007","9991758107570994"
"79","osm:node:2721575611","yes","0","100","Yoga and hiking store seems to fit the gentrifier lifestyle quite well","4511","1600281543","post202007","9991758107570994"
"80","osm:node:2721939669","no","100","0","Cant really determine from the pic","5388","1600281594","post202007","9991758107570994"
"81","osm:node:2827485870","no","100","0","Seems more a kind of wharehouse place at the urban fringe","2435","1600281648","post202007","9991758107570994"
"82","osm:node:2730037315","no","100","0","More touristic tha yuppy","8284","1600281670","post202007","9991758107570994"
"83","osm:node:2743728505","no","88","13","The atm sign is not really something I associate with gentrification nghd","5861","1600281711","post202007","9991758107570994"
"84","osm:node:1223236908","no","83","17","Bit vague what the store is selling. Could be a generic clothing chain","6293","1600281750","post202007","9991758107570994"
"85","osm:node:2720887523","no","80","20","Not part of a gentrifying hip aesthetic to me, boring but typical commercial venue. Although depends on the location...Could just as well be a commercial area which is an appropriate zone for it, but could also be an intrusion in a previously differently used area.","524787","1600281779","post202007","0818222765936911"
"86","osm:node:2724038644","no","86","14","More a main shopping street type of entrance","5233","1600281788","post202007","9991758107570994"
"87","osm:node:1103394120","no","80","20","More classic historic district","13933","1600281804","post202007","9991758107570994"
"88","osm:node:2842392725","yes","0","100","Quite a stylized store front for a flower shop","4389","1600281830","post202007","9991758107570994"
"89","osm:node:2722022989","no","88","13","Doesn\'t relate to a hip, gentrified aesthetic, pretty standard, typical commercial activity. Depends on the location though - could be traditionally a typical, commercial zone, but could be a new investment in a previously differently used space. ","1436204","1600281872","post202007","0818222765936911"
"90","osm:node:2722022989","no","78","22","Doesn\'t relate to a hip, gentrified aesthetic, pretty standard, typical commercial activity. Depends on the location though - could be traditionally a typical, commercial zone, but could be a new investment in a previously differently used space. ","2766","1600282381","post202007","0818222765936911"
"91","osm:node:1223236768","yes","0","100","Looks like a quirky shop, cute jewels in the window, not a typical shop for a standard commercial zone, rather one which would be in a \'new, hip\' place.","9437","1600282501","post202007","0818222765936911"
"92","osm:node:1718653956","no","100","0","Could just be a business area, this has more of a vibe of a boring restaurant catered to the needs of offices.","96384","1600282672","post202007","0818222765936911"
"93","osm:node:2721722732","no","100","0","Oldskool","2407","1600282796","post202007","1821308256288310"
"94","osm:node:3117030543","yes","0","100","looks hip","2455","1600282818","post202007","1821308256288310"
"95","osm:node:2722191424","no","100","0","looks old","6854","1600282825","post202007","1821308256288310"
"96","osm:node:6283480981","yes","0","100","The shop looks expensive","7225","1600282842","post202007","1821308256288310"
"97","osm:node:2721522052","yes","14","86","I am not sure:) ","4717","1600283167","post202007","3947363336087357"
"98","osm:node:1348523714","no","78","22","It\'s tricky...Aesthetically it is definitely a quirky type of shop that fits a higher class or aspiring hipster clientele. But equally, there are parts of town where these shops have existed for a couple of years now and seem to be a natural home to them. Being unaware of history of a place, can we still label it gentrified?","31916","1600283218","post202007","0818222765936911"
"99","osm:node:4343735201","no","100","0","Seems like a pretty standard Amsterdam place (though I did zoom in onto the location and had a moment of doubt while labelling :))","28230","1600283291","post202007","0818222765936911"
"100","osm:node:1174575275","no","100","0","Looks cheap","7251","1600324550","post202007","2241912477697949"
"101","osm:node:2816336858","yes","20","80","?","9501","1600324606","post202007","2241912477697949"
"102","osm:node:2737854842","yes","0","100","Looks expensive","22164","1600324627","post202007","2241912477697949"
"103","osm:node:2736625494","no","100","0","Iâ€™m getting bored","19259","1600324643","post202007","2241912477697949"
"104","osm:node:2721723185","yes","0","100","Looks like an expensive cheese store","15321","1600342856","post202007","2350139259108682"
"105","osm:node:1083659913","yes","0","100","the plants","3655","1600342889","post202007","2350139259108682"
"106","osm:node:2505936657","no","100","0","cant really see enough of it. There should be a skip button","13603","1600342935","post202007","2350139259108682"
"107","osm:node:2729939496","yes","0","100","Looks self-conscious","2847","1600419160","post202007","9274322380591258"
"108","osm:node:2722209304","yes","0","100","Targeting at tourists\n","7028","1600419211","post202007","9274322380591258"
"109","osm:node:2737944317","no","100","0","It looks sonewhat neglected\n","4308","1600677557","post202007","1973462770479885"
"110","osm:node:2729938497","yes","13","88","It looks like an expensive home\n","3408","1600677584","post202007","1973462770479885"
"111","osm:node:1904756929","yes","0","100","there are no junkies anymore\n","4735","1600677604","post202007","1973462770479885"
"112","osm:node:1152941539","yes","0","100","The name of the shop. And I know this area","7024","1600749763","post202007","7044853010068424"
"113","osm:node:2724249544","yes","0","100","It\' s for tourists. Maybe not gentrified but certainly not a common neighbourhood","5348","1600749893","post202007","7044853010068424"
"114","osm:node:2724038644","no","80","20","Just an average store in a mixed area","4061","1600750004","post202007","7044853010068424"
"115","osm:node:2507166317","yes","0","100","Sandwich shop with a random name (not related to the street or area).","3570","1600750725","post202007","5049780602349498"
"116","osm:node:2724249675","yes","21","79","shopstyle","8804","1600751807","post202007","5816409570932957"
"117","osm:node:1152941539","yes","17","83","shopstyle","2030","1600751854","post202007","5816409570932957"
"118","osm:node:2816318755","yes","20","80","Gutfeeling","12813","1600751916","post202007","5816409570932957"
"119","osm:node:2724250177","yes","0","100","Gutfeeling","2655","1600752010","post202007","5816409570932957"
"120","osm:node:251149367","yes","0","100","marqt krat op fiets","3668","1600752413","post202007","2595028175480086"
"121","osm:node:497166932","yes","20","80","not run down just closed","3508","1600752520","post202007","2595028175480086"
"122","osm:node:5141376829","yes","20","80","gokje.","2576","1600753120","post202007","2637886500998429"
"123","osm:node:2721941935","no","83","17","ziet er klassiek uit.","8709","1600753162","post202007","2637886500998429"
"124","osm:node:1552005224","yes","0","100","lijkt op oud woonhuis.","8135","1600753217","post202007","2637886500998429"
"125","osm:node:2729938497","yes","22","78","gok.","9810","1600753244","post202007","2637886500998429"
"126","osm:node:2724283874","yes","20","80","weer een gok.","4991","1600753302","post202007","2637886500998429"
"127","osm:node:1768669975","yes","0","100","AH XL jaagt de huren omhoog.","5418","1600753349","post202007","2637886500998429"
"128","osm:node:2862836629","yes","0","100","ai.","2285","1600753363","post202007","2637886500998429"
"129","osm:node:2720974171","yes","20","80","I think I was wrong, but my first impression was that it\'s expensive modernized stuff that doesn\'t fit in, but now I have second thoughts on it","1805","1600754927","post202007","1037723720948917"
"130","osm:node:355242642","no","100","0","Generic food shop targeting tourists","2252","1600756511","post202007","5655362071652000"
"131","osm:node:2842392099","no","100","0","Questionable - this could be beyond gentrification.","3549","1600756603","post202007","5655362071652000"
"132","osm:node:2826846625","yes","17","83","Architecture appears gentrified","1511","1600756653","post202007","5655362071652000"
"133","osm:node:2505936657","no","89","11","Can\'t see properly","3092","1600756668","post202007","5655362071652000"
"134","osm:node:1055573894","yes","20","80","Can\'t see properly","1190","1600756680","post202007","5655362071652000"
"135","osm:node:2297199268","yes","0","100","A clothingstore that has almost no inventory","2267","1600756721","post202007","5170246786152842"
"136","osm:node:2423888956","no","78","22","Generic chain","1776","1600756778","post202007","5655362071652000"
"137","osm:node:2721522052","yes","22","78","A tapas bar, which seems to have moved into the building of a snackbar","6250","1600756804","post202007","5170246786152842"
"138","osm:node:1223236873","no","100","0","This could go either way","1974","1600756859","post202007","5655362071652000"
"139","osm:node:1976834530","yes","20","80","Lichtgroene bankje","1962","1600757088","post202007","3549738138189907"
"140","osm:node:3083675087","yes","22","78","Rode loper uit","13964","1600757172","post202007","3549738138189907"
"141","osm:node:2725748426","yes","13","88","Tweedehands kleding","4633","1600757219","post202007","3549738138189907"
"142","osm:node:2721947651","no","100","0","Winkel bestaat al heel lang","3015","1600757267","post202007","3549738138189907"
"143","osm:node:2721938792","yes","20","80","Typisch kleding voor de hip","5364","1600757304","post202007","3549738138189907"
"144","osm:node:5060022035","no","83","17","Lelijke combi","4114","1600757406","post202007","3549738138189907"
"145","osm:node:1223236763","yes","14","86","Echt bezig met netjes opknappen","7033","1600757458","post202007","3549738138189907"
"146","osm:node:2414357210","yes","20","80","Geen opsmuk winkels","2272","1600757528","post202007","3549738138189907"
"147","osm:node:2248198111","yes","18","82","Schoon","7319","1600757588","post202007","3549738138189907"
"148","osm:node:2348236097","yes","21","79","Ambachtelijke bakkerij","2956","1600757637","post202007","3549738138189907"
"149","osm:node:1089777276","yes","18","82","Natuurlijke kleuren ","3985","1600757727","post202007","3549738138189907"
"150","osm:node:2724038785","yes","0","100","Small HEMA stores usually appear in gentrified streets. They have to be able to generate enough revenue in only a small amount of square meters of floorspace","9122","1600759246","post202007","2254016694082769"
"151","osm:node:2826846625","yes","23","77","Picknick tables are usually found in horeca in gentrified areas","7719","1600759356","post202007","2254016694082769"
"152","osm:node:2505936657","no","80","20","ik zie niks","4215","1600759362","post202007","1059675772958862"
"153","osm:node:2862571118","yes","0","100","Vanwege gebruik van engelse opschriften! ","28337","1600759535","post202007","5181696493040691"
"154","osm:node:1069195479","no","79","21","De luifel ziet er shabby uit","16245","1600759945","post202007","2728632022441548"
"155","osm:node:461796303","yes","0","100","Middle class alcohol store","2944","1600759955","post202007","2305802141693223"
"156","osm:node:1223236859","yes","0","100","Netjes in de verf, maar 1 ding in de etalage","40991","1600759980","post202007","2728632022441548"
"157","osm:node:2725878862","no","78","22","It Sems to mee as of itâ€™s been there for a long time, itâ€™s nog open","4657","1600759996","post202007","4361822475212687"
"158","osm:node:1768669975","yes","20","80","De XL vind je alleen in nieuwbouw","8075","1600760059","post202007","2728632022441548"
"159","osm:way:89431697","yes","17","83","A cafÃ© express Sems vers gentrified to me, speciale when the chain is not that old (I think?)","2954","1600760102","post202007","4361822475212687"
"160","osm:node:1101714618","yes","17","83","Koffie kost 4 euro","3772","1600760152","post202007","2728632022441548"
"161","osm:node:332661073","yes","13","88","Weâ€™ve had Chinese restaurants for a long time, but Thai? ","4750","1600760182","post202007","4361822475212687"
"162","osm:node:2721938265","no","80","20","foutje","2311","1600760202","post202007","2728632022441548"
"163","osm:node:1772991829","yes","11","89","Because books are normally read by people having a more than standard education","3884","1600760209","post202007","6533167269773522"
"164","osm:node:2506127773","no","80","20","algehele shabby-heid","5055","1600760244","post202007","2728632022441548"
"165","osm:node:2818736369","no","100","0","onverzorgde stoep","27612","1600760268","post202007","2728632022441548"
"166","osm:node:2729943438","no","83","17","ordinaire zaak","4250","1600760304","post202007","2728632022441548"
"167","osm:node:1772991829","yes","18","82","I have no idea what it is","4833","1600760383","post202007","4361822475212687"
"168","osm:node:4229660310","yes","10","90","On second thought it is les gentrified","5309","1600760478","post202007","4361822475212687"
"169","osm:node:2817559350","no","83","17","Not a vers special look","3565","1600760662","post202007","4361822475212687"
"170","osm:node:1348470846","no","100","0","Just a show shop, nothing special","5209","1600760698","post202007","4361822475212687"
"171","osm:node:4216488792","yes","11","89","I doâ€™nt know what it is, but the people sitting outside on a modern bench Made me choose this","4810","1600760794","post202007","4361822475212687"
"172","osm:node:2797336697","yes","14","86","An espresso bar is gentrified to me","3155","1600760845","post202007","4361822475212687"
"173","osm:node:117555154","no","100","0","I have no idea what it is","3550","1600760897","post202007","4361822475212687"
"174","osm:node:2730037359","no","83","17","Nothing special to me","4457","1600761062","post202007","4361822475212687"
"175","osm:node:1886938107","no","100","0","Nothing special","2249","1600761111","post202007","4361822475212687"
"176","osm:node:1218638250","no","88","13","Nothing special","21325","1600761130","post202007","4361822475212687"
"177","osm:node:2840297696","no","100","0","I thought so. But to me itâ€™s just a restaurant with square parasols","5562","1600761226","post202007","4361822475212687"
"178","osm:node:1686808203","no","100","0","Nothing special","3964","1600761248","post202007","4361822475212687"
"179","osm:node:1339610641","no","100","0","Just a vet","2848","1600761310","post202007","4361822475212687"
"180","osm:node:2862829687","yes","0","100","Nothing special","13050","1600761328","post202007","4361822475212687"
"181","osm:node:2138577029","no","80","20","Its just international cuisine, could be found in less gentrified neighborhoods as well. ","2313","1600761540","post202007","4135441282506105"
"182","osm:node:1338117113","yes","20","80","New kind of bikes? Modern ","7526","1600762061","post202007","9947372817774917"
"183","osm:node:2721521944","yes","15","85","Het ziet er opgekapt en strak uit","7770","1600762080","post202007","6970442031572164"
"184","osm:node:4723341859","yes","0","100","OG its no Hipstar hairdresser ","3702","1600762120","post202007","9947372817774917"
"185","faillissementsdossier:71562702","yes","8","92","strak witte kozijnen, onlangs nog geld in gestoken om op te knappen","1959","1600762131","post202007","6970442031572164"
"186","osm:node:1223236815","no","82","18","No clear picture ","2737","1600762145","post202007","9947372817774917"
"187","osm:node:2721523437","yes","7","93","naam van de tent","4133","1600762162","post202007","6970442031572164"
"188","osm:node:1641002633","yes","11","89","net onderhouden","18955","1600762173","post202007","6970442031572164"
"189","osm:node:2842366851","no","100","0","te kolossaal ","7929","1600762185","post202007","6970442031572164"
"190","osm:node:2721832085","yes","7","93","retro bruine kroeg","3716","1600762198","post202007","6970442031572164"
"191","osm:node:1348523698","yes","0","100","timberland prima merk","10454","1600762208","post202007","6970442031572164"
"192","osm:node:1215448494","no","92","8","verloedering van het onderhoud aan het pand","6734","1600762235","post202007","6970442031572164"
"193","osm:node:2862829687","yes","10","90","neutraal","2540","1600762267","post202007","6970442031572164"
"194","osm:node:1641002657","yes","23","77","goed onderhouden","6119","1600762385","post202007","6970442031572164"
"195","osm:node:3642283955","yes","17","83","s","1752","1600762543","post202007","6970442031572164"
"196","osm:node:2816953237","yes","0","100","Specialty hairdresser for kids. Quite expensive ","4085","1600762545","post202007","5046363762967206"
"197","osm:node:2862829687","yes","18","82","Young male clothing? ","1884","1600762614","post202007","5046363762967206"
"198","osm:node:538534998","yes","14","86","Looks like a coffee place ","1562","1600762658","post202007","5046363762967206"
"199","osm:node:1718653956","no","90","10","Looks cheap","2718","1600762676","post202007","5046363762967206"
"200","osm:node:4067561113","yes","20","80","Don\'t know ","2520","1600762783","post202007","5046363762967206"
"201","osm:node:2090532560","yes","11","89","I made a mistake. Rental are not needed if you have a (or two) car(s).\n","9996","1600762944","post202007","1654249077397374"
"202","osm:node:2817854636","yes","0","100","Drug usage is \nexpensive","8501","1600763022","post202007","1654249077397374"
"203","faillissementsdossier:65357922","yes","6","94","Thai restaurants are booming","7574","1600763139","post202007","1654249077397374"
"204","osm:node:1215448494","no","86","14","Te veel verkeer. Stoplicht voor de deur","2900","1600763878","post202007","0792303471083432"
"205","osm:node:1904756929","yes","8","92","Hier woont geen gewoon mens meer.","7605","1600763924","post202007","1726302057139846"
"206","osm:node:2737805688","yes","0","100","High end product","9833","1600763949","post202007","0792303471083432"
"207","faillissementsdossier:63453428","no","100","0","Just a part of a picture. Want to see surrounding","13564","1600764072","post202007","0792303471083432"
"208","osm:node:2285546085","yes","17","83","The modern garden behind the fence","7627","1600764274","post202007","9195127329629709"
"209","osm:node:1348470846","no","86","14","no clear gentrified things","2105","1600765060","post202007","2376132513009559"
"210","osm:node:1069195479","no","76","24","just sit and eat","3698","1600766289","post202007","3178805903878366"
"211","osm:node:2218790797","yes","9","91","wrong\n","25302","1600766302","post202007","3178805903878366"
"212","osm:node:4166609790","yes","13","88","\nq","6253","1600766371","post202007","3178805903878366"
"213","osm:node:2721938265","no","79","21","just a f***ing shop\n","2929","1600766393","post202007","3178805903878366"
"214","osm:node:1576572907","yes","0","100","its new build\n","3600","1600766893","post202007","0892882889254232"
"215","osm:node:117738519","yes","15","85","It\'s a a-brand supermarket.","2685","1600767638","post202007","2122767606720776"
"216","osm:node:2190003045","yes","0","100","geen action of aldi of cornershop maar een appie. is duur en kwaliteit","6191","1600767945","post202007","7426725768128791"
"217","osm:node:4796168223","yes","8","92","INCLUSIEF","3250","1600768611","post202007","3985038853195081"
"218","osm:node:1348523714","no","79","21","TWEEDEHANDS WINKELTJE VAN ALLE TIJDEN","2221","1600768653","post202007","3985038853195081"
"219","osm:way:89431697","yes","18","82","KOFFIEHUTJES SCHIETEN ALS ONKRUID OMHOOG","4394","1600768721","post202007","3985038853195081"
"220","faillissementsdossier:66765897","no","80","20","KAN NIET GOED ZIEN","2484","1600768745","post202007","3985038853195081"
"221","osm:node:1223236876","no","80","20","Its just a bakery","4362","1600769374","post202007","3646706700649269"
"222","osm:node:2138577019","no","77","23","looks shabby ","5049","1600769396","post202007","8260123681234558"
"223","osm:node:1310911727","no","77","23","just a bar","1515","1600769409","post202007","3646706700649269"
"224","osm:node:2729943438","no","80","20","a store for ","2470","1600769427","post202007","3646706700649269"
"225","osm:node:2862836629","yes","5","95","swiped wrong i think this is no gentrified shizz","2341","1600769688","post202007","8068165766173624"
"226","osm:node:2743482771","yes","14","86","relatief chic pand voor een apotheek","2721","1600769796","post202007","2552188588050418"
"227","osm:node:2218790797","yes","14","86","vroeger zat er een Aldi of Lidl )","4676","1600769840","post202007","2552188588050418"
"228","osm:node:1223236878","no","100","0","roken, ook e-roken, is relatief meer lagere klasse","4899","1600769921","post202007","2552188588050418"
"229","osm:node:2165936474","no","88","12","I live around the corner, it has been there for almost 20 years","2431","1600770062","post202007","4872068562689801"
"230","osm:node:1552005224","yes","10","90","All different kinds of beer for tasting with friends seems Yup standard","4389","1600770189","post202007","1196551848569397"
"231","osm:node:2737856957","yes","19","81","the name Stendhal","3375","1600770540","post202007","7576953845514535"
"232","osm:node:3913027653","no","88","13","mistake\n","5147","1600770926","post202007","8789871777123157"
"233","osm:node:4866292204","yes","7","93","Looks expensive\n","3632","1600770974","post202007","8789871777123157"
"234","osm:node:2721938942","no","78","22","Looks shabby","2309","1600771265","post202007","8236281299201335"
"235","osm:node:2019505670","yes","10","90","Hip","2422","1600771300","post202007","8236281299201335"
"236","osm:node:3130935029","yes","11","89","Because it is more aimed at tourists than at \'regular\' inhabitants of Amsterdam. On the other hand, it\'s probably been around for ages, so in that case it would indeed be less gentrified.","2647","1600771759","post202007","2403569098916522"
"237","osm:node:1174575278","yes","19","81","just a feeling","4246","1600771896","post202007","5302833722988500"
"238","osm:node:2736625494","yes","17","83","jsut a feeling","2625","1600771945","post202007","5302833722988500"
"239","osm:node:2441927953","yes","7","93","ambachtelijk can be hip and new or old","1808","1600772000","post202007","5302833722988500"
"240","osm:node:2165936474","no","83","17","This place has been around for a while, linked to a bakery further down the street. Besides, it has closed down and has been replaced by a Cheese Bar (gentrification).","152437","1600772002","post202007","2403569098916522"
"241","osm:node:4166609790","yes","14","86","Hotels hotels hotels genoeg!","4562","1600772425","post202007","9957857777603696"
"242","osm:node:2743728505","no","79","21","Deze koffiezaak voor iedereen.","9486","1600772484","post202007","9957857777603696"
"243","osm:node:2721522214","yes","15","85","Toeristentroep","47359","1600772514","post202007","9957857777603696"
"244","osm:node:4166609790","yes","17","83","gut feeling\n","4397","1600772537","post202007","4001518978985022"
"245","osm:node:1886938107","no","86","14","lousy store but not yuppiefied","3754","1600772577","post202007","4001518978985022"
"246","osm:node:2423888956","no","79","21","Sap is voor iedereen","12143","1600772617","post202007","9957857777603696"
"247","osm:node:1179559731","yes","5","95","Toetistentroep","37453","1600772637","post202007","9957857777603696"
"248","osm:node:4229660310","yes","17","83","burgers are gentrified","3531","1600772638","post202007","4001518978985022"
"249","osm:node:2772298378","yes","11","89","?","32371","1600772685","post202007","9957857777603696"
"250","osm:node:2848701163","yes","12","88","probably 95% uber etas and deliveroo\n","4875","1600772708","post202007","4001518978985022"
"251","osm:node:2721523437","yes","15","85","normal people don\'t lounge...","4875","1600772738","post202007","4001518978985022"
"252","osm:node:2725878090","yes","11","89","people fry their own steak","4294","1600772784","post202007","4001518978985022"
"253","osm:node:2507166317","yes","24","76","Alleen de naam al.","5686","1600772811","post202007","9957857777603696"
"254","osm:node:5574338832","yes","24","76","e-bikes are gentrified","3259","1600772856","post202007","4001518978985022"
"255","osm:node:2816953237","yes","6","94","a barber cuts heads, not kids","3635","1600772912","post202007","4001518978985022"
"256","osm:node:2724283874","yes","21","79","port of call, tourist trap\n","5355","1600772959","post202007","4001518978985022"
